country,country_serial,metric,value,unit,sector,sub_sector,sub_sub_sector,source_link,source,year
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,35.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,35.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,35.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,35.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,10.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,72.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Madagascar,MDG,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/madagascar,Africa Energy Portal,2022
Malawi,MWI,Wind Energy,250.0,MW,Renewables,Generation,Total,https://africa-energy-portal.org/aep/country/malawi,Africa Energy Portal,2022
Malawi,MWI,Energy Indicator,14.2,%,Energy,General,National,https://africa-energy-portal.org/aep/country/malawi,Africa Energy Portal,2022
Malawi,MWI,Energy Indicator,14.2,%,Energy,General,National,https://africa-energy-portal.org/aep/country/malawi,Africa Energy Portal,2022
Malawi,MWI,Energy Indicator,5.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/malawi,Africa Energy Portal,2022
Malawi,MWI,Energy Indicator,5.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/malawi,Africa Energy Portal,2022
Malawi,MWI,Energy Indicator,54.2,%,Energy,General,National,https://africa-energy-portal.org/aep/country/malawi,Africa Energy Portal,2022
Malawi,MWI,Energy Indicator,54.2,%,Energy,General,National,https://africa-energy-portal.org/aep/country/malawi,Africa Energy Portal,2022
Malawi,MWI,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/malawi,Africa Energy Portal,2022
Malawi,MWI,Energy Indicator,1.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/malawi,Africa Energy Portal,2022
